NPDES Permit Number,Outfall Number,Monitoring Location Code,Limit Set Designator,Parameter Code,Parameter Description,Monitoring Period Date,Limit Value,Limit Value Unit,DMR Value Type,Statistical Base,Limit Type Code,DMR Value,DMR Value Unit,Notes
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",6/30/2015,Mon,MGD,Q1,MO AVG,ENF,1.7,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",1/31/2018,Mon,MGD,Q1,MO AVG,ENF,1.7,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",5/31/2018,Mon,MGD,Q1,MO AVG,ENF,1.7,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",9/30/2018,Mon,MGD,Q1,MO AVG,ENF,1.7,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",4/30/2019,Mon,MGD,Q1,MO AVG,ENF,1.7,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",1/31/2021,Mon,MGD,Q1,MO AVG,ENF,1.7,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",5/31/2021,Mon,MGD,Q1,MO AVG,ENF,1.7,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",8/31/2021,Mon,MGD,Q1,MO AVG,ENF,1.7,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",12/31/2021,Mon,MGD,Q1,MO AVG,ENF,1.7,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",1/31/2022,Mon,MGD,Q1,MO AVG,ENF,1.7,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",5/31/2022,Mon,MGD,Q1,MO AVG,ENF,1.7,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",6/30/2023,Mon,MGD,Q1,MO AVG,ENF,1.7,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",5/31/2010,Mon,MGD,Q1,MO AVG,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",6/30/2011,Mon,MGD,Q1,MO AVG,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",9/30/2011,Mon,MGD,Q1,MO AVG,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",5/31/2012,Mon,MGD,Q1,MO AVG,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",12/31/2012,Mon,MGD,Q1,MO AVG,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",7/31/2013,Mon,MGD,Q1,MO AVG,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",1/31/2014,Mon,MGD,Q1,MO AVG,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",3/31/2015,Mon,MGD,Q1,MO AVG,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",1/31/2016,Mon,MGD,Q1,MO AVG,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",4/30/2016,Mon,MGD,Q1,MO AVG,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",10/31/2018,Mon,MGD,Q1,MO AVG,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",5/31/2019,Mon,MGD,Q1,MO AVG,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",3/31/2020,Mon,MGD,Q1,MO AVG,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",5/31/2020,Mon,MGD,Q1,MO AVG,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",3/31/2021,Mon,MGD,Q1,MO AVG,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",4/30/2021,Mon,MGD,Q1,MO AVG,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",9/30/2021,Mon,MGD,Q1,MO AVG,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",1/31/2008,Mon,MGD,Q1,MO AVG,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",9/30/2008,Mon,MGD,Q1,MO AVG,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",1/31/2010,Mon,MGD,Q1,MO AVG,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",1/31/2012,Mon,MGD,Q1,MO AVG,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",3/31/2012,Mon,MGD,Q1,MO AVG,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",6/30/2012,Mon,MGD,Q1,MO AVG,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",2/29/2016,Mon,MGD,Q1,MO AVG,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",1/31/2017,Mon,MGD,Q1,MO AVG,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",2/28/2017,Mon,MGD,Q1,MO AVG,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",8/31/2018,Mon,MGD,Q1,MO AVG,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",1/31/2019,Mon,MGD,Q1,MO AVG,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",2/28/2019,Mon,MGD,Q1,MO AVG,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",1/31/2020,Mon,MGD,Q1,MO AVG,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",12/31/2020,Mon,MGD,Q1,MO AVG,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",8/31/2023,Mon,MGD,Q1,MO AVG,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",9/30/2023,Mon,MGD,Q1,MO AVG,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",4/30/2008,Mon,MGD,Q1,MO AVG,ENF,2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",7/31/2009,Mon,MGD,Q1,MO AVG,ENF,2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",4/30/2013,Mon,MGD,Q1,MO AVG,ENF,2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",3/31/2014,Mon,MGD,Q1,MO AVG,ENF,2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",6/30/2017,Mon,MGD,Q1,MO AVG,ENF,2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",2/28/2018,Mon,MGD,Q1,MO AVG,ENF,2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",12/31/2019,Mon,MGD,Q1,MO AVG,ENF,2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",12/31/2022,Mon,MGD,Q1,MO AVG,ENF,2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",2/28/2023,Mon,MGD,Q1,MO AVG,ENF,2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",4/30/2023,Mon,MGD,Q1,MO AVG,ENF,2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",2/28/2010,Mon,MGD,Q1,MO AVG,ENF,2.1,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",11/30/2011,Mon,MGD,Q1,MO AVG,ENF,2.1,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",3/31/2016,Mon,MGD,Q1,MO AVG,ENF,2.1,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",3/31/2017,Mon,MGD,Q1,MO AVG,ENF,2.1,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",7/31/2021,Mon,MGD,Q1,MO AVG,ENF,2.1,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",11/30/2021,Mon,MGD,Q1,MO AVG,ENF,2.1,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",2/28/2022,Mon,MGD,Q1,MO AVG,ENF,2.1,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",3/31/2022,Mon,MGD,Q1,MO AVG,ENF,2.1,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",7/31/2023,Mon,MGD,Q1,MO AVG,ENF,2.1,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",4/30/2009,Mon,MGD,Q1,MO AVG,ENF,2.2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",12/31/2009,Mon,MGD,Q1,MO AVG,ENF,2.2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",12/31/2011,Mon,MGD,Q1,MO AVG,ENF,2.2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",6/30/2013,Mon,MGD,Q1,MO AVG,ENF,2.2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",3/31/2019,Mon,MGD,Q1,MO AVG,ENF,2.2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",2/29/2020,Mon,MGD,Q1,MO AVG,ENF,2.2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",4/30/2022,Mon,MGD,Q1,MO AVG,ENF,2.2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",5/31/2023,Mon,MGD,Q1,MO AVG,ENF,2.2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",5/31/2011,Mon,MGD,Q1,MO AVG,ENF,2.3,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",10/31/2011,Mon,MGD,Q1,MO AVG,ENF,2.3,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",3/31/2018,Mon,MGD,Q1,MO AVG,ENF,2.3,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",12/31/2018,Mon,MGD,Q1,MO AVG,ENF,2.3,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",4/30/2020,Mon,MGD,Q1,MO AVG,ENF,2.3,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",1/31/2023,Mon,MGD,Q1,MO AVG,ENF,2.3,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",12/31/2023,Mon,MGD,Q1,MO AVG,ENF,2.3,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",12/31/2008,Mon,MGD,Q1,MO AVG,ENF,2.4,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",3/31/2009,Mon,MGD,Q1,MO AVG,ENF,2.4,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",12/31/2014,Mon,MGD,Q1,MO AVG,ENF,2.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",4/30/2018,Mon,MGD,Q1,MO AVG,ENF,2.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",4/30/2011,Mon,MGD,Q1,MO AVG,ENF,2.6,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",3/31/2013,Mon,MGD,Q1,MO AVG,ENF,2.6,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",5/31/2017,Mon,MGD,Q1,MO AVG,ENF,2.6,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",4/30/2014,Mon,MGD,Q1,MO AVG,ENF,2.7,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",3/31/2023,Mon,MGD,Q1,MO AVG,ENF,2.7,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",4/30/2010,Mon,MGD,Q1,MO AVG,ENF,2.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",2/29/2008,Mon,MGD,Q1,MO AVG,ENF,2.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",4/30/2015,Mon,MGD,Q1,MO AVG,ENF,2.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",3/31/2011,Mon,MGD,Q1,MO AVG,ENF,3.1,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",4/30/2017,Mon,MGD,Q1,MO AVG,ENF,3.1,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",3/31/2008,Mon,MGD,Q1,MO AVG,ENF,3.2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",11/30/2018,Mon,MGD,Q1,MO AVG,ENF,3.3,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",3/31/2010,Mon,MGD,Q1,MO AVG,ENF,4,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",7/31/2016,Mon,MGD,Q2,DAILY MX,ENF,1.2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",9/30/2020,Mon,MGD,Q2,DAILY MX,ENF,1.3,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",9/30/2014,Mon,MGD,Q2,DAILY MX,ENF,1.4,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",8/31/2020,Mon,MGD,Q2,DAILY MX,ENF,1.4,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",10/31/2020,Mon,MGD,Q2,DAILY MX,ENF,1.4,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",6/30/2008,Mon,MGD,Q2,DAILY MX,ENF,1.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",7/31/2012,Mon,MGD,Q2,DAILY MX,ENF,1.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",10/31/2013,Mon,MGD,Q2,DAILY MX,ENF,1.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",8/31/2016,Mon,MGD,Q2,DAILY MX,ENF,1.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",10/31/2017,Mon,MGD,Q2,DAILY MX,ENF,1.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",12/31/2017,Mon,MGD,Q2,DAILY MX,ENF,1.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",6/30/2020,Mon,MGD,Q2,DAILY MX,ENF,1.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",7/31/2020,Mon,MGD,Q2,DAILY MX,ENF,1.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",6/30/2010,Mon,MGD,Q2,DAILY MX,ENF,1.6,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",6/30/2014,Mon,MGD,Q2,DAILY MX,ENF,1.6,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",2/28/2015,Mon,MGD,Q2,DAILY MX,ENF,1.6,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",8/31/2015,Mon,MGD,Q2,DAILY MX,ENF,1.6,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",6/30/2022,Mon,MGD,Q2,DAILY MX,ENF,1.6,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",8/31/2022,Mon,MGD,Q2,DAILY MX,ENF,1.6,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",8/31/2012,Mon,MGD,Q2,DAILY MX,ENF,1.7,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",9/30/2012,Mon,MGD,Q2,DAILY MX,ENF,1.7,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",7/31/2014,Mon,MGD,Q2,DAILY MX,ENF,1.7,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",5/31/2016,Mon,MGD,Q2,DAILY MX,ENF,1.7,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",6/30/2016,Mon,MGD,Q2,DAILY MX,ENF,1.7,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",7/31/2022,Mon,MGD,Q2,DAILY MX,ENF,1.7,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",11/30/2017,Mon,MGD,Q2,DAILY MX,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",7/31/2019,Mon,MGD,Q2,DAILY MX,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",10/31/2019,Mon,MGD,Q2,DAILY MX,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",11/30/2019,Mon,MGD,Q2,DAILY MX,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",9/30/2022,Mon,MGD,Q2,DAILY MX,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",10/31/2023,Mon,MGD,Q2,DAILY MX,ENF,1.8,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",9/30/2009,Mon,MGD,Q2,DAILY MX,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",10/31/2009,Mon,MGD,Q2,DAILY MX,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",11/30/2012,Mon,MGD,Q2,DAILY MX,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",11/30/2014,Mon,MGD,Q2,DAILY MX,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",11/30/2015,Mon,MGD,Q2,DAILY MX,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",6/30/2018,Mon,MGD,Q2,DAILY MX,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",8/31/2019,Mon,MGD,Q2,DAILY MX,ENF,1.9,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",8/31/2009,Mon,MGD,Q2,DAILY MX,ENF,2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",8/31/2010,Mon,MGD,Q2,DAILY MX,ENF,2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",11/30/2013,Mon,MGD,Q2,DAILY MX,ENF,2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",12/31/2013,Mon,MGD,Q2,DAILY MX,ENF,2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",5/31/2015,Mon,MGD,Q2,DAILY MX,ENF,2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",9/30/2016,Mon,MGD,Q2,DAILY MX,ENF,2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",11/30/2020,Mon,MGD,Q2,DAILY MX,ENF,2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",6/30/2021,Mon,MGD,Q2,DAILY MX,ENF,2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",8/31/2021,Mon,MGD,Q2,DAILY MX,ENF,2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",12/31/2021,Mon,MGD,Q2,DAILY MX,ENF,2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",7/31/2011,Mon,MGD,Q2,DAILY MX,ENF,2.1,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",8/31/2013,Mon,MGD,Q2,DAILY MX,ENF,2.1,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",8/31/2014,Mon,MGD,Q2,DAILY MX,ENF,2.1,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",10/31/2015,Mon,MGD,Q2,DAILY MX,ENF,2.1,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",9/30/2017,Mon,MGD,Q2,DAILY MX,ENF,2.1,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",9/30/2019,Mon,MGD,Q2,DAILY MX,ENF,2.1,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",6/30/2009,Mon,MGD,Q2,DAILY MX,ENF,2.2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",7/31/2010,Mon,MGD,Q2,DAILY MX,ENF,2.2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",2/28/2011,Mon,MGD,Q2,DAILY MX,ENF,2.2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",2/29/2012,Mon,MGD,Q2,DAILY MX,ENF,2.2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",1/31/2013,Mon,MGD,Q2,DAILY MX,ENF,2.2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",11/30/2016,Mon,MGD,Q2,DAILY MX,ENF,2.2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",4/30/2021,Mon,MGD,Q2,DAILY MX,ENF,2.2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",5/31/2022,Mon,MGD,Q2,DAILY MX,ENF,2.2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",11/30/2022,Mon,MGD,Q2,DAILY MX,ENF,2.2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",11/30/2023,Mon,MGD,Q2,DAILY MX,ENF,2.2,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",10/31/2012,Mon,MGD,Q2,DAILY MX,ENF,2.3,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",5/31/2018,Mon,MGD,Q2,DAILY MX,ENF,2.3,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",2/28/2019,Mon,MGD,Q2,DAILY MX,ENF,2.3,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",2/28/2021,Mon,MGD,Q2,DAILY MX,ENF,2.3,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",5/31/2021,Mon,MGD,Q2,DAILY MX,ENF,2.3,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",9/30/2010,Mon,MGD,Q2,DAILY MX,ENF,2.4,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",11/30/2010,Mon,MGD,Q2,DAILY MX,ENF,2.4,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",6/30/2011,Mon,MGD,Q2,DAILY MX,ENF,2.4,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",3/31/2012,Mon,MGD,Q2,DAILY MX,ENF,2.4,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",2/28/2014,Mon,MGD,Q2,DAILY MX,ENF,2.4,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",1/31/2015,Mon,MGD,Q2,DAILY MX,ENF,2.4,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",12/31/2015,Mon,MGD,Q2,DAILY MX,ENF,2.4,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",7/31/2018,Mon,MGD,Q2,DAILY MX,ENF,2.4,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",4/30/2013,Mon,MGD,Q2,DAILY MX,ENF,2.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",5/31/2013,Mon,MGD,Q2,DAILY MX,ENF,2.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",7/31/2013,Mon,MGD,Q2,DAILY MX,ENF,2.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",5/31/2014,Mon,MGD,Q2,DAILY MX,ENF,2.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",9/30/2015,Mon,MGD,Q2,DAILY MX,ENF,2.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",2/29/2016,Mon,MGD,Q2,DAILY MX,ENF,2.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",12/31/2016,Mon,MGD,Q2,DAILY MX,ENF,2.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",1/31/2017,Mon,MGD,Q2,DAILY MX,ENF,2.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",7/31/2017,Mon,MGD,Q2,DAILY MX,ENF,2.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",6/30/2019,Mon,MGD,Q2,DAILY MX,ENF,2.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",3/31/2020,Mon,MGD,Q2,DAILY MX,ENF,2.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",5/31/2020,Mon,MGD,Q2,DAILY MX,ENF,2.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",1/31/2021,Mon,MGD,Q2,DAILY MX,ENF,2.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",1/31/2022,Mon,MGD,Q2,DAILY MX,ENF,2.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",10/31/2022,Mon,MGD,Q2,DAILY MX,ENF,2.5,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",5/31/2009,Mon,MGD,Q2,DAILY MX,ENF,2.6,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",1/31/2010,Mon,MGD,Q2,DAILY MX,ENF,2.6,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",1/31/2011,Mon,MGD,Q2,DAILY MX,ENF,2.6,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",8/31/2011,Mon,MGD,Q2,DAILY MX,ENF,2.6,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",9/30/2011,Mon,MGD,Q2,DAILY MX,ENF,2.6,MGD,
NH0100871,001,1,A,50050,"Flow, in conduit or thru treatment plant",11/30/2011,Mon,MGD,Q2,DAILY MX,ENF,2.6,MGD,
