"","UNH_ID","Sample_Name","Collection_Date","Collection_Time","WY","CY","Project","Sub_Project","Sub_ProjectA","Volume","Collector_Radius_cm","Rainfall_mm","Collector_Precip_mm","pH","NH4","Potassium","Magnesium","Calcium","Nitrate","PO4","PO4_Final","Chloride","Sulfate","Sodium","NPOC","TDN","DON","Field Notes","Lab_Notes","AllCat","NutCat","MacCat","MicroCat","AllAnion","NutAnion","MacAnion","MicroAnion","Balance","TDNf","TDNf_notes","NPOCf","NPOCf_notes","NH4f","NH4f_notes","NH4_exceed","NO3f","NO3f_notes","DONf","DONf_notes","DONexceeds","PO4f","PO4f_notes","cbf","allcatf","nutcatf","macromicrocatf","allanionsf","nutanionsf","macmicanionsf"
"338",114373,"TF2",2012-12-04,1899-12-31 11:12:00,"2013",2012,"Lamprey","Weekly","GB Intensive",301,14.8,3.6,4.37414886183856,NA,583.092199622438,0.0687,0.1081,0.2086,0.4719,7.27440023422241,7.27440023422241,1.1489,0.7228,0.8068,1.51741025604822,1.37843149482613,0.323439295203692,NA,NA,NA,97.784092326942,41.6286285159162,56.1554638110258,NA,112.736621461637,35.2483187479594,77.488302713678,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"339",114415,"TF2",2012-12-11,1899-12-31 09:35:00,"2013",2012,"Lamprey","Monthly","GB Intensive",1245,14.8,18.8,18.0924097441495,4.55,115.182978118472,0.0313,0.0709,0.1415,0.1982,4.1971001625061,4.1971001625061,0.932,0.2315,0.6441,1.81660732121918,0.383788077632081,0.0704050995136093,NA,NA,78.1195036833556,49.9356743707111,8.2232439579119,41.7124304127992,55.7766467919917,55.7762919786024,15.0489969649117,40.7272950136907,22.342856891364,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"340",114484,"TF2",2012-12-18,1899-12-31 11:00:00,"2013",2012,"Lamprey","Weekly","GB Intensive",2045.5,14.8,38.7,29.725320587677,5.8,23.3972933909662,0.0281,0.1263,0.0728,0.0468,2.14560008049011,2.14560008049011,1.6012,0.1334,1.0242,0.261141618808417,0.0788090355251417,0.0086117421341755,NA,NA,62.5499078306355,60.9650146381744,1.67040004219078,59.2946145959837,57.2913970683036,57.2850874948588,3.80072822456417,53.4843592702946,5.25851076233197,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"341",114511,"TF2",2012-12-27,1899-12-31 14:20:00,"2013",2012,"Lamprey","Weekly","GB Intensive",2510,14.8,86.3,36.475460608687,4.26,62.1103600815417,0.0754,0.3164,0.124,0.068,1.94050002098083,1,4.3353,0.2954,2.6768,10.68,0.119891935163801,-0.0102184249177411,NA,"Sample left in fridge until 1/3/13 before processed",209.974628494115,155.020541108353,4.43423717295222,150.5863039354,145.978033158869,145.977851188783,5.27032912564736,140.707522063136,63.996595335246,2,NA,5,"Michelle Flag",2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"342",114525,"TF2",2013-01-03,1899-12-31 13:15:00,"2013",2013,"Lamprey","Weekly","GB Intensive",118.5,14.8,12.7,1.72204863829857,NA,129.596562460908,0.0861,0.1549,0.3564,0.2204,8.09500026702881,8.09500026702881,3.462,0.2363,1.1241,4.19941274824067,0.452016662619566,0.102020100158658,NA,NA,NA,90.8808704700522,9.25227118304476,81.6285992870075,NA,129.857528225581,17.4687656743833,112.388762551198,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"343",114763,"TF2",2013-01-08,1899-12-31 10:15:00,"2013",2013,"Lamprey","Monthly","GB Intensive",12,14.8,0.2,0.174384672232767,NA,376.740198268992,0.381,0.2966,1.1595,0.5815,NA,NA,17.8608,0.3756,3.2977,NA,NA,NA,NA,"ran out of sample",NA,262.349153416781,26.8965658791313,235.452587537649,NA,NA,NA,527.214796308271,NA,2,NA,2,NA,2,NA,NA,2,NA,2,NA,NA,2,NA,2,2,2,2,2,2,2
"344",115385,"TF2",2013-01-15,1899-12-31 11:00:00,"2013",2013,"Lamprey","Weekly","GB Intensive",243.5,14.8,3.3,3.53855564072322,NA,221.176271923268,0.0548,0.1783,0.2592,0.2579,2.55590009689331,2.55590009689331,2.6208,0.358,0.7429,1.05090219203367,0.627370502540671,0.148294230617402,NA,NA,NA,77.1123989746272,15.7904099324101,61.3219890422171,NA,115.21181047057,18.95964162852,96.2521688420504,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"345",115718,"TF2",2013-01-22,1899-12-31 11:10:00,"2013",2013,"Lamprey","Weekly","GB Intensive",730.5,14.8,11.6,10.6156669221697,5.76,11.2193397528648,0.0175,0.0213,0.0559,0.0643,1.53020000457764,1,0.1149,0.0119,0.0606,0.266886202459699,0.0958889549979766,0.0203696152451118,NA,NA,10.1644769464097,8.42667611766036,0.800980920458685,7.62569519720168,8.90718206839677,8.9014276690234,4.91829799484065,3.98312967418275,1.25729487801297,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"346",115958,"TF2",2013-01-29,1899-12-31 11:00:00,"2013",2013,"Lamprey","Weekly","GB Intensive",418.5,14.8,7.3,6.08166544411773,5.1,93.4614028930664,0.0259,0.0459,0.1057,0.3867,4.10675033486213,4.10675033486213,0.4927,0.0721,0.3068,0.496190489262039,0.505924528842094,0.0257631259490277,NA,NA,37.674716379897,29.7314340326542,6.67247825323527,23.0589557794189,46.8827092585841,46.8814503331723,28.4872028988782,18.3942474342942,-9.20799287868711,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"347",115987,"TF2",2013-02-05,1899-12-31 10:45:00,"2013",2013,"Lamprey","Weekly","GB Intensive",882,14.8,15,12.8172734091083,4.77,173.029098510742,0.0334,0.0761,0.0512,0.2913,5.79300747233894,5.79300747233894,0.5794,0.2579,0.3589,1.21921781304232,0.576221651400014,0.111892552889272,NA,NA,54.6180126367368,37.6355761121193,12.353044799796,25.2825313123234,54.4664088670163,54.465820023361,22.0374828597856,32.4283371635754,0.15160376972046,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"348",116053,"TF2",2013-02-12,1899-12-31 10:15:00,"2013",2013,"Lamprey","Monthly","GB Intensive",649.5,14.8,58.6,9.43857038459849,4.71,105.994201660156,0.2935,0.0681,0.1213,0.2144,8.97815972195182,8.97815972195182,1.0097,0.2,0.7664,2.61660715996381,0.561777037175784,0.241382835515627,NA,NA,79.5657007232519,60.0672547256714,7.56723078890241,52.500023936769,58.1843063607361,58.1837934993521,17.2295623021243,40.9542311972277,21.3813943625158,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"349",116096,"TF2",2013-02-19,1899-12-31 10:35:00,"2013",2013,"Lamprey","Weekly","GB Intensive",48,14.8,6.6,0.697538688931066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,NA,2,NA,NA,2,NA,2,2,2,2,2,2,2
"350",116169,"TF2",2013-02-26,1899-12-31 10:40:00,"2013",2013,"Lamprey","Weekly","GB Intensive",1643.5,14.8,30.3,23.8834340678793,5.8,40.1077003479004,0.0616,0.082,0.1212,0.0954,4.2941121420849,4.2941121420849,0.8428,0.1104,0.5183,0.05,0.025,-0.112560515014275,NA,"Started  using 60 mL bottle that have been soaking in DI to collect ppt sample.",41.3641225312618,39.7792293388006,2.86340403711718,36.9158253016835,38.3950132037458,38.388703630301,7.73058730822123,30.6581163220798,2.96910932751598,5,"Michelle Flag",5,"Michelle Flag",2,NA,"NH4_Bad",2,NA,5,"Michelle Flag","Good",2,NA,2,2,2,2,2,2,2
"351",116569,"TF2",2013-03-05,1899-12-31 10:15:00,"2013",2013,"Lamprey","Weekly","GB Intensive",1776,14.8,34,25.8089314904494,4.5,45.8997001647949,0.1925,0.3315,0.1747,0.0864,3.91938841858038,3.91938841858038,4.4054,0.2919,2.3756,1.10288457056228,0.18482075463746,0.052521054472665,NA,NA,179.152033524758,147.529256923074,3.27691155599307,144.252345367081,149.47459783129,149.474281603524,7.0077936214565,142.466487982068,29.6774356934682,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"352",116612,"TF2",2013-03-12,1899-12-31 09:30:00,"2013",2013,"Lamprey","Monthly","GB Intensive",301,14.8,18.6,4.37414886183856,NA,58.8459014892578,0.289,0.894,0.437,0.138,5.04355980721192,5.04355980721192,13.181,0.838,7.278,1.5760966843954,0.261280912597718,0.0644350111084599,NA,NA,NA,423.539947738399,4.20117808875975,419.338769649639,NA,434.98763937094,10.9324394532474,424.055199917693,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"353",116717,"TF2",2013-03-20,1899-12-31 11:40:00,"2013",2013,"Lamprey","Weekly","GB Intensive",1359,14.8,42.6,19.7490641303608,4.46,54.1226005554199,0.0604,0.0906,0.0766,0.1055,2.9825788371716,2.9825788371716,0.7822,0.0914,0.5465,1.15873379653377,0.193872712884644,0.0342501123292242,NA,NA,75.1315432529636,40.4578582077104,3.86396805564503,36.5938901520654,35.9347965712323,35.934508168082,8.17075294577817,27.7637552223039,39.1967466817312,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"354",116844,"TF2",2013-03-26,1899-12-31 11:25:00,"2013",2013,"Lamprey","Weekly","GB Intensive",0,14.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,NA,2,NA,NA,2,NA,2,2,2,2,2,2,2
"355",116866,"TF2",2013-04-02,1899-12-31 10:15:00,"2013",2013,"Lamprey","Weekly","GB Intensive",936,14.8,14.5,13.6020044341558,4.52,118.883903503418,0.0283,0.0757,0.1411,0.0961,3.91938841858038,3.91938841858038,0.4599,0.1528,0.3117,0.574866058628515,0.275195890967059,0.0602119874636413,NA,NA,66.2390965383866,36.0395793343665,8.48746366127065,27.5521156730958,30.2030832184017,30.2027520872802,7.70030450886993,22.5024475784103,36.0360133199849,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"356",116946,"TF2",2013-05-14,1899-12-31 15:00:00,"2013",2013,"Lamprey","Monthly","GB Intensive",1308,14.8,18.2,19.0079292733716,4.84,197.622497558594,0.1104,0.0956,0.1254,0.2199,-2.63827843316308,1,0.8492,0.2072,0.5543,1.21805911540805,0.565147447161437,0.147624949602844,NA,NA,69.6218129728308,55.1674152653715,14.1088382636249,41.0585770017466,52.0111067640016,52.0104149330306,15.1342303634262,36.8761845696044,17.6107062088292,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"357",116988,"TF2",2013-04-09,1899-12-31 10:20:00,"2013",2013,"Lamprey","Monthly","GB Intensive",218,14.8,3.2,3.16798821222859,NA,932.472412109375,0.1051,0.1552,0.7019,0.7038,11.4138643064377,11.4138643064377,0.5102,0.7313,0.4654,20.5706270028731,2.02357199666787,0.387299584558491,NA,NA,NA,137.299774948847,66.5718863503516,70.7278885984949,NA,112.693969775981,52.690911181503,60.003058594478,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"358",117040,"TF2",2013-04-16,1899-12-31 08:40:00,"2013",2013,"Lamprey","Weekly","GB Intensive",1796,14.8,27.5,26.0995726108374,4,208.41259765625,0.0668,0.0735,0.1346,0.2074,3.16994073982098,3.16994073982098,0.6396,0.2774,0.476,0.874041787795289,0.530961860164093,0.115149262507843,NA,NA,150.057268267015,50.0572682670147,14.8791745310381,35.1780937359766,50.8285172218526,50.8284172218526,15.4858158220506,35.342601399802,99.228751045162,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"359",117103,"TF2",2013-04-23,1899-12-31 10:20:00,"2013",2013,"Lamprey","Weekly","GB Intensive",519.5,14.8,7.6,7.54940310207685,4.42,155.671997070313,0.077,0.0684,0.2385,0.1551,10.8517786666514,10.8517786666514,0.3787,0.1556,0.2819,0.927457748734826,0.414490120802718,0.103718123732405,NA,NA,80.8938660238779,42.8749263918218,11.113871426452,31.7610549653698,33.784248108766,33.7839850819668,13.3972539444531,20.3867311375137,47.1096179151119,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"360",117351,"TF2",2013-04-30,1899-12-31 10:27:00,"2013",2013,"Lamprey","Weekly","GB Intensive",65,14.8,1.3,0.944583641260819,NA,576.403625488281,0.3648,0.4731,0.3836,0.3996,7.47926482793372,7.47926482793372,7.5066,1.0927,4.3142,1.79972532780821,1.26715569845902,0.291152072970737,NA,NA,NA,296.210870123264,41.1511119788878,255.059758144376,NA,310.017520369592,30.1304915030914,279.8870288665,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"361",117421,"TF2",2013-05-07,1899-12-31 10:09:00,"2013",2013,"Lamprey","Weekly","GB Intensive",0,14.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,NA,2,NA,NA,2,NA,2,2,2,2,2,2,2
"362",117618,"TF2",2013-05-21,1899-12-31 11:30:00,"2013",2013,"Lamprey","Weekly","GB Intensive",225.59,14.8,4.1,3.27828651741582,NA,926.302429199219,0.1701,0.1189,0.4124,0.6981,12.5380364584821,12.5380364584821,0.4752,0.5064,0.3478,1.90864290542896,2.04283148230017,0.418429053100953,NA,NA,NA,115.973305088879,66.1313935317498,49.8419115571289,NA,97.5132628590605,52.524745439812,44.9885174192485,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"363",117841,"TF2",2013-05-28,1899-12-31 10:52:00,"2013",2013,"Lamprey","Weekly","GB Intensive",NA,14.8,103.7,NA,3.73,93.8560028076172,0.061,0.0384,0.0293,0.1181,3.73202644776913,3.73202644776913,0.0648,0.0892,0.1294,0.630947024126857,0.256851230902287,0.0448952280946699,NA,NA,204.720055605935,18.5113419396484,6.70064987560628,11.8106920640421,16.6221697415916,16.622116038412,9.23081882939297,7.39129720901899,188.097885864344,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,4,2,2,2,2,2,2
"364",118006,"TF2",2013-06-04,1899-12-31 11:26:00,"2013",2013,"Lamprey","Weekly","GB Intensive",1159.5,14.8,16.9,16.8499189544911,4.36,229.032104492188,0.1064,0.0483,0.0956,0.2292,2.23313122657407,2.23313122657407,0.7621,0.2016,0.7963,1.235439579922,0.61425913552382,0.156027031031632,NA,NA,106.106305508348,62.4547222843311,16.3512604049538,46.1034618793772,50.9118962122092,50.9116671254439,16.841535923447,34.0701312019969,55.1944092961384,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"365",118038,"TF2",2013-06-11,1899-12-31 09:18:00,"2013",2013,"Lamprey","Monthly","GB Intensive",2102.5,14.8,74.1,30.5536477807826,5.62,39.7084999084473,0.0397,0.0381,0.0357,0.0401,0.4089385212399,1,0.1092,0.0421,0.1213,0.446598230515571,0.127427487453186,0.0476189875447385,NA,NA,16.4419884289494,14.0431555099299,2.83490397004693,11.208251539883,8.66057735034489,8.65640865651019,2.95044017731989,5.7059684791903,7.78141107860453,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"366",118089,"TF2",2013-06-18,1899-12-31 08:55:00,"2013",2013,"Lamprey","Weekly","GB Intensive",2266,14.8,35.9,32.9296389399541,6.54,56.9880981445313,0.1482,0.0439,0.0614,0.1178,2.9825788371716,2.9825788371716,0.2302,0.0838,0.3342,0.873114829687879,0.243754780672319,0.0689666825277873,NA,NA,29.3606207587585,29.0722176084458,4.06854416681169,25.0036734416341,20.8033824289792,20.768708743934,9.0488853081684,11.7198234357656,8.55723832977926,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"367",118235,"TF2",2013-06-25,1899-12-31 10:20:00,"2013",2013,"Lamprey","Weekly","GB Intensive",1482,14.8,22.9,21.5365070207467,NA,352.288391113281,0.0896,0.0556,0.1751,0.2242,4.48147405836666,4.48147405836666,0.0815,0.2487,0.1551,2.34431321591194,0.768335020582274,0.191846629468992,NA,NA,NA,47.5017526087582,25.1508810675577,22.3508715412005,NA,34.7766936794703,16.9661185246734,17.8105751547969,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"368",118698,"TF2",2013-07-02,1899-12-31 10:21:00,"2013",2013,"Lamprey","Weekly","GB Intensive",4038,14.8,62.2,58.6804422063259,4.56,157.135299682617,0.0897,0.0466,0.129,0.2285,2.79521693452222,2.79521693452222,0.0994,0.2852,0.1699,0.768947912367611,0.448290518087416,0.062655218404799,NA,NA,58.7168340953569,31.1745470619752,11.2183408069263,19.9562062550489,37.5043342970384,37.5039712189837,16.9119476549987,20.592023563985,21.2124997983184,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"369",118868,"TF2",2013-07-09,1899-12-31 09:55:00,"2013",2013,"Lamprey","Monthly","GB Intensive",598.5,14.8,9.2,8.69743552760923,NA,244.629898071289,0.2801,0.0676,0.1557,0.3553,2.23313122657407,2.23313122657407,0.7406,0.2852,1.0253,3.55978703425411,0.837669168858578,0.237739270787289,NA,NA,NA,82.5590808813544,17.4648317320832,65.0942491492712,NA,64.5221175894005,25.8441774598217,38.6779401295788,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"370",119096,"TF2",2013-07-16,1899-12-31 11:14:00,"2013",2013,"Lamprey","Weekly","GB Intensive",281.5,14.8,8.4,4.09077376946032,NA,643.025085449219,0.2083,0.0711,0.2422,0.9824,6.54245513746596,6.54245513746596,0.5795,0.9444,0.5541,2.86688584896468,1.92101523567583,0.295590150226614,NA,NA,NA,93.2735486512546,45.907409541602,47.3661391096526,NA,146.78671023874,71.5376144365244,75.2490958022158,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"371",119415,"TF2",2013-07-23,1899-12-31 10:10:00,"2013",2013,"Lamprey","Weekly","GB Intensive",904.5,14.8,17,13.1442446695448,NA,338.550689697266,0.0527,0.0525,0.1361,0.3335,24.9039214062522,24.9039214062522,0.1381,0.3152,0.1574,2.15428680389277,0.88052152439046,0.208470834693195,NA,NA,NA,43.4760414869178,24.1701070676994,19.3059344192183,NA,52.6981618323928,29.1434114527562,23.5547503796366,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"372",120935,"TF2",2013-07-30,1899-12-31 10:52:00,"2013",2013,"Lamprey","Weekly","GB Intensive",1594,14.8,29.2,23.1640972949192,4.23,131.733795166016,0.0754,0.0382,0.0384,0.1912,2.79521693452222,2.79521693452222,0.1361,0.1155,0.2157,1.04158946570976,0.407604854689168,0.0846710595231525,NA,NA,84.6596951088579,25.7753295732991,9.40485437038738,16.3704752029117,25.2919404997461,25.2917706753808,14.2489934178316,11.0427772575493,59.3677546091119,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"373",121116,"TF2",2013-08-06,1899-12-31 09:54:00,"2013",2013,"Lamprey","Weekly","GB Intensive",973.5,14.8,14.7,14.1469565348832,NA,107.159202575684,0.0714,0.0413,0.061,0.1962,3.73202644776913,3.73202644776913,0.1074,0.0805,0.2027,0.817960822296947,0.403704808848626,0.100345606272942,NA,NA,NA,24.7359388870536,7.65040355362919,17.0855353334245,NA,22.8568595898644,14.806602366196,8.05025722366835,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"374",121375,"TF2",2013-08-13,1899-12-31 09:36:00,"2013",2013,"Lamprey","Monthly","GB Intensive",3273,14.8,51.9,47.5634193514871,3.76,29.0170993804932,0.0644,0.0376,0.0292,0.0486,6.54245513746596,6.54245513746596,0.0784,0.0396,0.1315,1.42430729430691,0.155594485190434,0.0779773858099413,NA,NA,187.769874937932,13.9897920629948,2.07161414867518,11.9181779143196,9.55228957780075,9.55223203380701,4.87094776985778,4.68128426394924,178.217585360132,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,4,4,2,2,2,2,2
"375",121532,"TF2",2013-08-20,1899-12-31 10:02:00,"2013",2013,"Lamprey","Weekly","GB Intensive",11.5,14.8,0,0.167118644223068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,NA,2,NA,NA,2,NA,2,2,2,2,2,2,2
"376",121747,"TF2",2013-08-27,1899-12-31 11:55:00,"2013",2013,"Lamprey","Weekly","GB Intensive",72.5,14.8,1.3,1.0535740614063,NA,274.439910888672,0.3382,0.0603,0.6219,0.3081,5.23092183255266,5.23092183255266,1.7198,0.2719,1.8459,16.3413806378122,0.898336548600344,0.315796637711672,NA,NA,NA,144.53022352473,19.593054250637,124.937169274093,NA,88.584562956709,23.116496430189,65.4680665265199,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"377",121911,"TF2",2013-09-03,1899-12-31 11:15:00,"2013",2013,"Lamprey","Weekly","GB Intensive",4117,14.8,58.4,59.8284746318583,4.68,153.26310693574,0.0412,0.0259,0.3447,0.1062,3.42744085328864,3.42744085328864,0.3105,0.1503,0.2808,0.943604033399823,0.320590196089646,0.0611270891539066,"Flying ants in sample",NA,64.4345932841988,43.5416319756584,10.9418938342072,32.5997381414513,26.4489758616831,26.4484972315907,8.31600789318669,18.1324893384041,37.9856174225158,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"378",121998,"TF2",2013-09-10,1899-12-31 10:15:00,"2013",2013,"Lamprey","Monthly","GB Intensive",22.92,14.8,0.4,0.333074723964584,NA,1155.43896484375,0.5544,0.0883,0.2288,0.6325,4.48147405836666,4.48147405836666,3.2571,0.5211,3.224,NA,NA,NA,"only 23 mL","ran out of sample",NA,255.589311042308,82.490109576908,173.0992014654,NA,170.488472303009,46.1158293835297,124.37264291948,NA,2,NA,2,NA,2,NA,NA,2,NA,2,NA,NA,2,NA,2,2,2,2,2,2,2
"379",122289,"TF2",2013-09-17,1899-12-31 10:34:00,"2013",2013,"Lamprey","Weekly","GB Intensive",8522,14.8,124.3,123.842181397303,4.83,205.328903198242,0.021,0.001,0.077,0.06,-1.34077365593093,1,0.412,0.144,0.054,0.786,0.431496356840891,0.166167453642649,NA,NA,36.2606902607545,21.4696063790724,14.6590207180868,6.81058566098561,24.5995786085357,24.5989025255603,3.99640744143694,20.6024950841234,11.6611116522188,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"380",122469,"TF2",2013-09-24,1899-12-31 10:24:00,"2013",2013,"Lamprey","Weekly","GB Intensive",1325,14.8,18.7,19.2549742257013,NA,33.0898017883301,0.0514,0.0657,0.3723,0.0722,2.04576925576283,2.04576925576283,3.7055,0.1039,0.3931,0.308829081801669,0.189394882475133,0.0841050806868027,NA,NA,NA,44.7600702908201,2.36237608255373,42.3976942082663,NA,116.591768333767,5.59272562056747,110.999042713199,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"381",122761,"TF2",2013-10-01,1899-12-31 10:56:00,"2014",2013,"Lamprey","Weekly","GB Intensive",1.5,14.8,0,0.0217980840290958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,NA,2,NA,NA,2,NA,2,2,2,2,2,2,2
"382",123030,"TF2",2013-10-08,1899-12-31 09:58:00,"2014",2013,"Lamprey","Monthly","GB Intensive",0,14.8,10.1,0,NA,259.161407470703,0.195,0.1551,0.1581,0.3061,10.1023314377603,10.1023314377603,2.0074,0.4027,1.5588,2.2226499643143,0.70911210226293,0.143850694792227,NA,"vol is n/a, is that 0?",NA,111.945844034693,18.5022779660672,93.443566068626,NA,105.755451262525,24.0170624911316,81.7383887713933,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"383",123287,"TF2",2013-10-15,1899-12-31 10:37:00,"2014",2013,"Lamprey","Weekly","GB Intensive",2,14.8,0,0.0290641120387944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,NA,2,NA,NA,2,NA,2,2,2,2,2,2,2
"384",123601,"TF2",2013-10-22,1899-12-31 11:01:00,"2014",2013,"Lamprey","Weekly","GB Intensive",72.5,14.8,1,1.0535740614063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,NA,2,NA,NA,2,NA,2,2,2,2,2,2,2
"385",123702,"TF2",2013-10-29,1899-12-31 10:29:00,"2014",2013,"Lamprey","Weekly","GB Intensive",33.5,14.8,0.2,0.486823876649807,NA,1527.02600097656,0.1888,0.2126,2.0251,2.0029,24.8764991760254,24.8764991760254,2.095,0.9875,0.7125,3.71158814822715,3.35807162143422,-0.17185437954234,NA,NA,NA,263.386950431107,109.018776395842,154.368174035265,NA,269.004840199605,148.320803707295,120.68403649231,NA,2,NA,2,NA,2,NA,"Good",2,NA,4,NA,"Good",2,NA,2,2,2,2,2,2,2
"386",123731,"TF2",2013-11-05,1899-12-31 10:30:00,"2014",2013,"Lamprey","Weekly","GB Intensive",260,14.8,3.7,3.77833456504327,NA,531.054382324219,0.1114,0.0811,0.291,0.6054,6.16773130490245,6.16773130490245,0.557,0.4732,0.4695,1.41735510850133,1.37115692087347,0.234702538549256,NA,NA,NA,82.3793586670161,37.913499130736,44.4658595362801,NA,89.7673110886724,44.5422427296857,45.2250683589867,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"387",123853,"TF2",2013-11-12,1899-12-31 10:37:00,"2014",2013,"Lamprey","Monthly","GB Intensive",253,14.8,3.3,3.67661017290749,NA,276.635986328125,0.1758,0.0333,0.2005,0.68,5.98036927956171,5.98036927956171,0.9953,0.3025,0.807,6.50519642055133,1.03122699946326,0.0745910131351355,NA,NA,NA,72.0939685398609,19.7498383899568,52.3441301499041,NA,96.7691462140916,49.8280222630603,46.9411239510313,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
